BOXCNT,COUNTYFIPS,ZIP,GlobalID,COLOR,S3DZIP,STATEFIPS,TOTRESCNT,LON,RELVER,BIZCNT,STATE,COUNTYNAME,Shape_Leng,MFDU,ZIPTYPE,LAT,SFDU,NAME,geometry,Rank,Inverted Rank
177.0,42003,15203,{78A913EE-5752-43DF-8EEC-BB095409ED52},12.0,152,42,5709.0,-79.97513245,1.9.3,888.0,PA,ALLEGHENY,46998.867228,733.0,NON-UNIQUE,40.42585758,4799.0,PITTSBURGH,"POLYGON ((-79.97503756391103 40.4332468617864, -79.9735361018356 40.43295961738659, -79.97046527864624 40.43261226245831, -79.96834517477643 40.43224319579338, -79.96539794518858 40.43125177135244, -79.96344897067964 40.430289279662084, -79.96176619753398 40.42915308740772, -79.96098039582796 40.42861425022694, -79.96061582722031 40.42836425478301, -79.9605899724754 40.42834082072348, -79.96058932106743 40.428340230349036, -79.96058994125713 40.42833986786658, -79.95944172120234 40.42729912903545, -79.95861976382216 40.42652352457119, -79.95807268542384 40.426007284675165, -79.9563471298813 40.42448743598346, -79.95622287053702 40.424370653993186, -79.95572943196476 40.42390690326098, -79.95559124328287 40.42353183399433, -79.95457630273121 40.420776967258, -79.95340853482345 40.41584328666322, -79.95417809465954 40.41579378395899, -79.95499345353906 40.41574132959594, -79.95539216742623 40.415698810234794, -79.9559385034339 40.417532216592306, -79.9562712733905 40.417531765494225, -79.95702999530091 40.41936248098827, -79.95739673722035 40.4192382442762, -79.95750895796436 40.41943009469167, -79.95850139529327 40.41934784282004, -79.9585642714919 40.419285964132285, -79.95872693752194 40.4191015915641, -79.95872644841342 40.4191011577987, -79.9577681732608 40.418251300728826, -79.95776877919536 40.41825091291292, -79.9584537336789 40.417812539854694, -79.95948611183296 40.41864832011085, -79.96023187818325 40.41806854352526, -79.96178800592931 40.41925531693243, -79.96178848297738 40.41925568074738, -79.96099001724188 40.42031082455728, -79.96098955421411 40.42031143648459, -79.96189617145195 40.420936735830594, -79.9619096211776 40.42092507391373, -79.96193938520028 40.420879756562584, -79.96261453671347 40.42028010351874, -79.96309517638726 40.42006806859216, -79.96341646720103 40.419406658842526, -79.96397789254445 40.4190501019516, -79.96454425230777 40.418199925364824, -79.9650595046261 40.417898766549044, -79.96516263428836 40.417974021876375, -79.96519092155823 40.4179946634023, -79.96525847951224 40.41804157739459, -79.96527622437054 40.417811067046614, -79.96627733758648 40.41797791891375, -79.96647714639573 40.418077823586025, -79.96667733790296 40.41817791895624, -79.96693768471599 40.41817791944673, -79.9672224543236 40.41817791944687, -79.96722283949778 40.41817791942237, -79.96718021119602 40.41829271619379, -79.96714870535868 40.418377559782954, -79.96714838433404 40.41837842440753, -79.96760056829456 40.41849168454057, -79.96772731793413 40.418523431595254, -79.96839328194821 40.4186128960658, -79.96844356981501 40.41836608081895, -79.96844855318052 40.41834162212022, -79.96936127222772 40.41846551092924, -79.96936148467331 40.41846553972173, -79.96934963729021 40.41852597360591, -79.96930898210834 40.418733356028866, -79.96930880175401 40.41873427599696, -79.97001793898579 40.418844557992315, -79.97005319347669 40.418650131999165, -79.97006773205055 40.41856995186102, -79.9710770968661 40.418679768286026, -79.97116328977339 40.41873503653417, -79.97118068243188 40.41874618896444, -79.97145838273791 40.41877053196113, -79.97145856852103 40.418770548226234, -79.97143388517148 40.41892025271062, -79.97143373148388 40.418921184412476, -79.97150232495159 40.41892903414132, -79.97152972501854 40.41877673000255, -79.97195963740803 40.418814251243006, -79.97195983821419 40.418814268805406, -79.97195012276111 40.41886791409554, -79.97192884492055 40.418985401655625, -79.97192867750518 40.41898632614061, -79.97213551786975 40.41901588167011, -79.97223567118394 40.41903019247278, -79.97249976825644 40.41906792851127, -79.97257345955369 40.419078457951336, -79.97258651182524 40.419009911352376, -79.9725919933733 40.41898112356303, -79.9726260426504 40.41898347166954, -79.97289707469194 40.41900216266658, -79.97289726809042 40.41900217594891, -79.9728785736686 40.41911057886899, -79.97287841414789 40.41911150399721, -79.97301092726268 40.4191307260773, -79.9730131762364 40.41912625626028, -79.97308569249968 40.41913266416471, -79.9731610066463 40.419142358630786, -79.97323083618024 40.41914900099699, -79.97330209266933 40.419158177082465, -79.97337507882136 40.419165285727935, -79.9734476020426 40.419171942775016, -79.97352053263457 40.41917740473125, -79.97359132031444 40.41918590407031, -79.97363080473067 40.418966777860895, -79.97371938639985 40.41897637437335, -79.97371959002426 40.41897639641281, -79.97367668626238 40.4192082330623, -79.97367651479472 40.419209159895445, -79.97386257150184 40.419233010782285, -79.97386277407199 40.41923303680933, -79.97385895101293 40.41925373464425, -79.97382636202349 40.419430166685615, -79.97382619010634 40.41943109783524, -79.97391947845698 40.419441064743786, -79.97395011648476 40.41926695803409, -79.97412903192185 40.41928600660041, -79.97418287336463 40.41926150146211, -79.97434684294689 40.41927245355875, -79.97447626918805 40.41927775980418, -79.97447635384374 40.41927776327519, -79.97447074379656 40.41937776439819, -79.9744706957044 40.41937862265555, -79.97447294222427 40.41938129354247, -79.97454667285159 40.41938109464518, -79.97548720809145 40.41941925812272, -79.9754874238872 40.419419266888404, -79.97544984561087 40.41961165570239, -79.97544966389172 40.4196125857967, -79.97642016524426 40.419716173460984, -79.97644889363083 40.419719239669, -79.9769604594395 40.41977383880609, -79.97714400363999 40.41977827419144, -79.97714428344415 40.41977828092647, -79.97713415343905 40.41981686798066, -79.97713391060893 40.41981779279473, -79.9777931562934 40.41988512406067, -79.97828505180775 40.419902936124075, -79.9794442754234 40.41987151390665, -79.97944420541558 40.41987056213708, -79.97942800365169 40.41965043256469, -79.9794279931385 40.41964976417745, -79.97940979778882 40.41849593667926, -79.97940977302157 40.41849540697813, -79.97939150904406 40.41810543640087, -79.97939152225446 40.41810543671271, -79.9797544070168 40.41811551754321, -79.9798614094841 40.418161360863174, -79.98046201119433 40.418781322169906, -79.9804626119053 40.418781942206856, -79.98026106270385 40.41889977478433, -79.98026447463423 40.41936650885435, -79.98026448165787 40.4193674618397, -79.98070303534558 40.41936607524238, -79.98070566645282 40.41939071931696, -79.98101962832857 40.41938843731111, -79.98104725528653 40.41981752808055, -79.98104731657538 40.41981848013129, -79.98084066400557 40.419823944622216, -79.98084064088624 40.41982394518205, -79.9808442440927 40.41988676787029, -79.98132650195545 40.419869703466546, -79.98133175348038 40.419985622424036, -79.98134233728504 40.42021923703294, -79.98181688131733 40.42020629613518, -79.98194030117216 40.42020293012027, -79.98211631131402 40.420285078630094, -79.9821496008435 40.42031819243329, -79.98215001340276 40.42031860286936, -79.98192783012523 40.420634822630426, -79.98192731408254 40.42063555707678, -79.98205085978746 40.42068484427964, -79.98205129507019 40.420685017923816, -79.98198934542671 40.42080458777628, -79.98193517313598 40.420921633256306, -79.98180667773372 40.4212081384303, -79.98180631402579 40.421208949510905, -79.98221096559513 40.421354106782786, -79.9826249514118 40.42150776692428, -79.98282165069392 40.42157791922356, -79.9832043719417 40.421714414182595, -79.98364009510769 40.42186941884826, -79.98386904577997 40.42195086506527, -79.98387081203154 40.42195147456389, -79.98428527811808 40.421649699090715, -79.98434160572067 40.421709909425665, -79.98434442265925 40.42170774499495, -79.98441498014996 40.421773237386304, -79.9844148615252 40.42177220369359, -79.98441485256294 40.421772125649305, -79.984414930053 40.42177212313031, -79.98486277008051 40.421757351332325, -79.9848626634043 40.42175640095431, -79.984818167624 40.42135988179601, -79.98480244121303 40.42129383590756, -79.98480261657477 40.42129375214377, -79.98490038249723 40.42124703498281, -79.9852503844327 40.42107978663449, -79.98536230454626 40.42180116172331, -79.98545387702885 40.42258608582407, -79.98552521267423 40.42251609428559, -79.98731309950342 40.42240709385429, -79.98731298664488 40.42240614597822, -79.98729629211871 40.42226591559052, -79.98729637381221 40.422265914575206, -79.98737619834213 40.42226489226544, -79.98738615533273 40.42240259021357, -79.98776847108158 40.42237930465577, -79.98823007766283 40.422295628382564, -79.98850902198242 40.422265758592076, -79.98850896982897 40.42226480795354, -79.98850866272237 40.42225920784682, -79.98850150679051 40.42209768269749, -79.9885015173073 40.42209768226697, -79.98857864164795 40.42209438293477, -79.98857864949656 40.42209438255596, -79.9885826962721 40.42225691370536, -79.98858272002659 40.42225786670789, -79.9893075925342 40.422244595727165, -79.9893028935559 40.42207597543296, -79.98939902284167 40.422076514716245, -79.98940498737184 40.422242778116676, -79.99040769122634 40.42222445768057, -79.9904076579594 40.42222350486239, -79.99040139643171 40.42204840634925, -79.99058600045484 40.42204903519537, -79.99059361883626 40.42218378148015, -79.99077044675028 40.4221126416433, -79.99076784904098 40.42199377220532, -79.99086777078135 40.42199114936999, -79.99086791142082 40.42199114573511, -79.99085365684435 40.42211627051262, -79.99085353892927 40.42211740956495, -79.99085343671385 40.42211839607144, -79.99085838486714 40.42211715085781, -79.99097386227116 40.422138651575004, -79.99191644102886 40.42179772218937, -79.9923276251172 40.42181714446744, -79.99232846951689 40.42181718430399, -79.99231992203379 40.42182678565821, -79.99231942872899 40.4218273398105, -79.99240525848833 40.42189253353697, -79.99240592801692 40.42189304210662, -79.99214981313065 40.42207141884325, -79.99214914380505 40.42207188504351, -79.9923412942391 40.4222052919514, -79.99234222388324 40.42220593739832, -79.99224896937703 40.42223786058864, -79.99212143761115 40.422334250315906, -79.9919275553963 40.42238751952948, -79.99174414707673 40.422466916796395, -79.99164763739695 40.42253414011016, -79.99163711866372 40.42267485511321, -79.99067031889389 40.42312502062461, -79.9906697915868 40.4231252661852, -79.99069140580035 40.42315262006358, -79.99069197466413 40.423153340083076, -79.99053510171647 40.42322133119101, -79.99022898413871 40.42336197351726, -79.98996818056781 40.42347421148861, -79.98979869871935 40.42327979334576, -79.98944079536452 40.42342732777666, -79.98943982156662 40.42342772923981, -79.98994987713415 40.423707449616444, -79.98995078798724 40.423707949100205, -79.98963153519699 40.42387256277622, -79.98963023861708 40.424211194173424, -79.98963023513753 40.42421210825477, -79.98975611050678 40.42435108203354, -79.98976986426736 40.42441362581656, -79.98995997785974 40.424472809667876, -79.99014199411033 40.42452947245317, -79.99023911136707 40.42455985536781, -79.99032169951316 40.42458543749318, -79.9903268884605 40.42475506233748, -79.99032691758447 40.4247560154623, -79.99042844967398 40.42474340757603, -79.9905174621961 40.424732413133164, -79.9906087071223 40.424721125482435, -79.99070085260492 40.42470981757236, -79.99078628323885 40.424699236548776, -79.99104078970277 40.424667779840085, -79.99105360221759 40.42470194575698, -79.99106702940745 40.42477112940058, -79.99116543949417 40.42476970433029, -79.9913357105628 40.42476799871186, -79.99133874262326 40.42476796834196, -79.99114947603026 40.424829990924025, -79.9911042479306 40.42491514213, -79.9910576051755 40.4250031365952, -79.99105733396435 40.425003648344415, -79.99116304895811 40.42515760828939, -79.99129379469987 40.42521141726597, -79.99145838719494 40.425213045243524, -79.99145907464359 40.42521305208412, -79.99142336644404 40.42526456044528, -79.99142285842134 40.42526529319216, -79.99145867494906 40.4252798990662, -79.99145905658472 40.42528005467235, -79.99139948309193 40.425415736946356, -79.9913990615314 40.425416697000955, -79.99181593959072 40.425410079023706, -79.99183854173329 40.42537387656052, -79.99236766634152 40.425442895381785, -79.9923994757017 40.42577837590773, -79.99275669737264 40.42558053298192, -79.99280277766131 40.42550762729822, -79.99295508954621 40.425266052633226, -79.99306461848064 40.425075307013834, -79.99328250093505 40.424725619147345, -79.99333546113937 40.42472449965601, -79.99352260664418 40.42472027157637, -79.99357834667452 40.42471903496361, -79.99383373038742 40.424713369304385, -79.99403128041737 40.424708986387174, -79.99408584355943 40.42470777590291, -79.99425817977516 40.424703925881325, -79.9943537739669 40.42470179453353, -79.99445205845274 40.424699632606334, -79.99454989340347 40.424697387734845, -79.99463516833347 40.42469557226426, -79.9947123582345 40.424693798193324, -79.9948066041826 40.42469171443113, -79.99489277191017 40.424689787561334, -79.99498342887185 40.42468777611342, -79.99507408493858 40.4246857378589, -79.99515980624251 40.424683821732074, -79.99525135962284 40.424681789932464, -79.99533886941634 40.424680339508896, -79.99541257930187 40.424678565268295, -79.9955017851219 40.42467623723164, -79.99557718324502 40.42467451917284, -79.99565617275098 40.42467280108561, -79.99583028186153 40.42466887968032, -79.9959155722428 40.424666981457854, -79.99609957839611 40.42466289910102, -79.99618395012658 40.4246610089047, -79.99624818147144 40.42465958584628, -79.99624909000065 40.42467684753016, -79.99626305152054 40.4249421067055, -79.99627176488764 40.42510765216212, -79.99628532914032 40.42536536149718, -79.99632224645639 40.42538452680232, -79.99646576097554 40.42545903121113, -79.99659038408781 40.425523727905386, -79.99671500759105 40.425588424574954, -79.99727953835162 40.42588149021871, -79.997282726727 40.42588314536599, -79.99732976265211 40.425907562941944, -79.99744304943535 40.42596637293361, -79.9975590000219 40.42600518736277, -79.99781953776191 40.42616705950206, -79.9978480612899 40.42618226204699, -79.99777591212319 40.426259695380324, -79.997770941096 40.4262650551383, -79.99776718267516 40.42626910943768, -79.99767722482801 40.42636767518671, -79.99767638625639 40.42636858250462, -79.99737234894602 40.42669755231318, -79.99737296412212 40.42669787384962, -79.99751542171477 40.42677234180205, -79.99765848275052 40.42684678718863, -79.99780974890791 40.42669206441673, -79.99781745255713 40.42668427230852, -79.9979762614029 40.426759440672654, -79.9979756658834 40.426760096593796, -79.99785341921532 40.42689475696506, -79.99783725304272 40.42691256464061, -79.99781639338305 40.42693554235028, -79.99781701091578 40.42693584989533, -79.99795797725069 40.42700605670488, -79.99796162961769 40.42700788327448, -79.99796932746295 40.42699973384809, -79.99803616445911 40.426928976006806, -79.998119120559 40.42684134619835, -79.99829288891738 40.42693423266184, -79.9982923038787 40.42693485584662, -79.99828448592318 40.42694318322628, -79.99814275349094 40.42709415131475, -79.99814337515059 40.42709447578172, -79.99828596681725 40.4271689048352, -79.99829371720719 40.427172950233434, -79.99849103369841 40.42727592103431, -79.99852396938239 40.42729310874128, -79.99863415780376 40.4273487883273, -79.99871580862816 40.42739001222132, -79.99882362198046 40.42744447911769, -79.99898828960256 40.42716794876259, -79.99902607454348 40.42710449517676, -79.99908431719223 40.4271109664446, -80.00005408599287 40.427685036415426, -80.00037831763957 40.42787696647885, -80.00037843241951 40.4278782597134, -80.00052251228274 40.42797366687946, -80.00070043784412 40.42805635356987, -80.00070003177028 40.42805710296367, -80.00062089574013 40.428203159869476, -80.00062135022725 40.42820333261782, -80.0014497638525 40.428518327011616, -80.0016249271094 40.428208584823025, -80.0025783105267 40.428714970923714, -80.00257744967136 40.42871544964679, -80.00245483908246 40.4287836212516, -80.00245545358452 40.428784250092086, -80.00259900306601 40.42893115007874, -80.00259872401872 40.4289317848904, -80.00246792414121 40.429229414365466, -80.00245639938191 40.42922053220789, -80.00224350600693 40.429655709568465, -80.00220993692533 40.42966829886179, -80.0021095597127 40.42975613151897, -80.00192351631786 40.430050494492235, -80.00192370945359 40.43005119208201, -80.00199335817099 40.430302747039406, -80.00199319077471 40.43030298064824, -80.00172927783825 40.43067151792888, -80.00146457261187 40.43081312229112, -80.00146568888209 40.43081349502952, -80.00146460440845 40.430814075136524, -80.00111780912766 40.43069827748916, -79.99907225909163 40.4296755189738, -79.99900697933043 40.429656366430955, -79.99842142500371 40.42948456731836, -79.996696839944 40.428904003669935, -79.99649030372598 40.42932101352575, -79.99635215780269 40.42954112552393, -79.99617834796904 40.429477919775216, -79.99597834827318 40.42987791994972, -79.99567834809592 40.43027791996141, -79.99497834809473 40.43147792031896, -79.99616834813011 40.43161792042087, -79.99618334810195 40.43200292052424, -79.997178348562 40.4320779202239, -79.99657834865346 40.43287792066088, -79.9886773461014 40.4323779208739, -79.98738410360792 40.43249344299908, -79.98550167950542 40.432645411376676, -79.98381177617229 40.43280280689735, -79.98230726297126 40.43285708118804, -79.98134434379402 40.43283192109701, -79.97804534243194 40.433372921482736, -79.97684460470158 40.433415518121436, -79.97531394670922 40.43329973413445, -79.97503756391103 40.4332468617864))",,
70.0,42003,15211,{22AFE4AC-EBCF-4A4A-BF64-D0C6BE04D58C},10.0,152,42,5893.0,-80.0151459,1.9.3,206.0,PA,ALLEGHENY,35501.9104321,901.0,NON-UNIQUE,40.43077203,4922.0,PITTSBURGH,"POLYGON ((-80.02772333838848 40.44361848341586, -80.01941232438274 40.440501968295564, -80.01747832346031 40.43977696836061, -80.01642332349378 40.439295968046515, -80.0132113222445 40.43783296783539, -80.0134529943188 40.43772102974593, -80.01343978826472 40.43771314365553, -80.01208844416394 40.43698386419954, -80.01165738223072 40.43670608697712, -80.01170530020082 40.436638242025964, -80.01130441614384 40.43632896346329, -80.01102995917599 40.436117219827025, -80.00931213490884 40.43478006671544, -80.00924266371612 40.43484819742329, -80.00735040617356 40.4335752504039, -80.00738479839727 40.433544418994174, -80.00631398824595 40.432873436872306, -80.00582689519453 40.43269165092751, -80.00406303881614 40.431903932581754, -80.00382420174923 40.43179406166483, -80.00188985784696 40.430932246629034, -80.00152945940503 40.430834788302576, -80.00146568888209 40.43081349502952, -80.00146457261187 40.43081312229112, -80.00172927783825 40.43067151792888, -80.00199319077471 40.43030298064824, -80.00199335817099 40.430302747039406, -80.00192370945359 40.43005119208201, -80.00192351631786 40.430050494492235, -80.0021095597127 40.42975613151897, -80.00220993692533 40.42966829886179, -80.00224350600693 40.429655709568465, -80.00245639938191 40.42922053220789, -80.00246792414121 40.429229414365466, -80.00259872401872 40.4289317848904, -80.00259900306601 40.42893115007874, -80.00245545358452 40.428784250092086, -80.00245483908246 40.4287836212516, -80.00257744967136 40.42871544964679, -80.0025783105267 40.428714970923714, -80.0016249271094 40.428208584823025, -80.0014497638525 40.428518327011616, -80.00062135022725 40.42820333261782, -80.00062089574013 40.428203159869476, -80.00070003177028 40.42805710296367, -80.00070043784412 40.42805635356987, -80.00052251228274 40.42797366687946, -80.00037843241951 40.4278782597134, -80.00037831763957 40.42787696647885, -80.00005408599287 40.427685036415426, -79.99908431719223 40.4271109664446, -79.99902607454348 40.42710449517676, -79.99898828960256 40.42716794876259, -79.99882362198046 40.42744447911769, -79.99871580862816 40.42739001222132, -79.99863415780376 40.4273487883273, -79.99852396938239 40.42729310874128, -79.99849103369841 40.42727592103431, -79.99829371720719 40.427172950233434, -79.99828596681725 40.4271689048352, -79.99814337515059 40.42709447578172, -79.99814275349094 40.42709415131475, -79.99828448592318 40.42694318322628, -79.9982923038787 40.42693485584662, -79.99829288891738 40.42693423266184, -79.998119120559 40.42684134619835, -79.99803616445911 40.426928976006806, -79.99796932746295 40.42699973384809, -79.99796162961769 40.42700788327448, -79.99795797725069 40.42700605670488, -79.99781701091578 40.42693584989533, -79.99781639338305 40.42693554235028, -79.99783725304272 40.42691256464061, -79.99785341921532 40.42689475696506, -79.9979756658834 40.426760096593796, -79.9979762614029 40.426759440672654, -79.99781745255713 40.42668427230852, -79.99780974890791 40.42669206441673, -79.99765848275052 40.42684678718863, -79.99751542171477 40.42677234180205, -79.99737296412212 40.42669787384962, -79.99737234894602 40.42669755231318, -79.99767638625639 40.42636858250462, -79.99767722482801 40.42636767518671, -79.99776718267516 40.42626910943768, -79.997770941096 40.4262650551383, -79.99777591212319 40.426259695380324, -79.9978480612899 40.42618226204699, -79.99784864402706 40.42618163664192, -79.997819506019 40.42616610665492, -79.99755896828275 40.42600423451557, -79.99753014255224 40.425731020326, -79.99768898693111 40.42572655710146, -79.99806942252074 40.42571366350145, -79.99806660967434 40.425440501516285, -79.9980657760211 40.425225314775126, -79.99806554597644 40.42516593247564, -79.99806266403404 40.42489071320613, -79.99805290694493 40.42466452467013, -79.9980508290342 40.424616353734955, -79.99804762375555 40.42454729584078, -79.99803809586207 40.424342012635954, -79.99802718102403 40.42406832174017, -79.99801893651349 40.42379389236829, -79.99801623325061 40.42373971387547, -79.99800935368357 40.42348256200258, -79.99800890939014 40.42346595353251, -79.99799981304908 40.423192913718275, -79.99800644163746 40.423095305694595, -79.99802637618474 40.42305952542707, -79.99811238486036 40.422905150183034, -79.99810666691768 40.42265263927325, -79.99809871308307 40.4224139010393, -79.99807791787187 40.421789140258745, -79.99811482331481 40.4217902639514, -79.99840256045431 40.421786039988085, -79.99840223036716 40.421749228652416, -79.99825245765379 40.421526889830915, -79.99821467297183 40.421463231827786, -79.99825698919621 40.421449071127874, -79.99859001949744 40.42136966085109, -79.99876771810962 40.42161488931464, -79.99879721173961 40.42165014628471, -79.99936897214523 40.42139516087016, -80.00017831705985 40.42140040749259, -80.0006384159939 40.421403387582615, -80.0020978747809 40.421413865549674, -80.00241460250388 40.42141613708425, -80.00249066334008 40.42199953103942, -80.0027814252878 40.42192469461067, -80.00380946542066 40.42177771997168, -80.00380608242676 40.42172360407971, -80.00433445101213 40.42164073824553, -80.00482908495749 40.421653586080815, -80.00483228970901 40.42170608972432, -80.0049276695551 40.42171376238637, -80.00536657730352 40.42179842249565, -80.00572068458067 40.42196150310616, -80.00590112694964 40.42222716930095, -80.00599400661193 40.42259966988092, -80.00618407772453 40.42262035755714, -80.00615711917229 40.42229431906192, -80.00651248590118 40.42233817849075, -80.0066238939758 40.4217615125639, -80.00674071534198 40.421776576402024, -80.00681363352814 40.421418870767596, -80.00706927554367 40.421448705051986, -80.00712152311613 40.42114444309349, -80.00840539398226 40.421140976078675, -80.00990806797081 40.42044278035995, -80.01036576430461 40.419734141559715, -80.01075876103506 40.41988269691505, -80.0109195132309 40.419592937845614, -80.01134137376148 40.41896788075342, -80.0115062421516 40.41899135452466, -80.01163775232344 40.4187918684197, -80.01187219439205 40.41887274574061, -80.01210701127623 40.418486300541865, -80.01194347635563 40.41843564005838, -80.01196499080818 40.41838981861626, -80.01190770781291 40.418372073994846, -80.01194465722538 40.41830881394846, -80.01216877922843 40.418282867849, -80.01214265329779 40.418052722035576, -80.01223667028988 40.41788196380147, -80.01196422497563 40.41778549806864, -80.01201387459037 40.41747855892717, -80.01209718432399 40.417512279980805, -80.01195453917443 40.41575557610211, -80.01184225949133 40.415564613326644, -80.01179085844318 40.41541458775493, -80.01164453727615 40.41522219077339, -80.01164000681206 40.41521623365077, -80.01279773682069 40.41542145400277, -80.0135954204618 40.41570921452975, -80.01397515146483 40.41597155912284, -80.01407551583007 40.41607187675433, -80.01487334621571 40.41823507084308, -80.01509601754759 40.41910189133572, -80.0151449239804 40.42048442285423, -80.01511246060663 40.42048421847956, -80.01517832142278 40.42107696475402, -80.0160153220281 40.422118964943984, -80.01605379818339 40.422100111641505, -80.01907832293972 40.42527696548595, -80.02004132356842 40.42595196556212, -80.02051732342302 40.426228965597794, -80.02048970692749 40.42642031146211, -80.02187011940711 40.42721228225692, -80.02327316799457 40.42750302826849, -80.0232435133197 40.4275828055497, -80.02302623419729 40.42793256203698, -80.02336136822045 40.42828122138998, -80.02343043472537 40.42857136368305, -80.02339973536506 40.42908820171078, -80.02338687183604 40.4293047621061, -80.02337330832329 40.42936651762718, -80.0233828413879 40.42937170365635, -80.02402434841896 40.43029440648388, -80.02408333160746 40.43035193841878, -80.02379578616531 40.43046035722502, -80.02353157760871 40.43055997596508, -80.02362688703565 40.430682447359196, -80.02386982364014 40.4305659199702, -80.02410913446714 40.43045113094217, -80.02415301248661 40.43062016850409, -80.02457428797139 40.43108520519844, -80.02462952579089 40.43096329226981, -80.0249488551183 40.430882021655705, -80.02533974810625 40.43100732213696, -80.02555896004577 40.431407339987395, -80.02595621550081 40.43119846829436, -80.02607832557895 40.43127696604956, -80.02657932601834 40.431676966316246, -80.02817932643464 40.43377696655785, -80.02947932684162 40.434376966718865, -80.03217932800015 40.43587696675706, -80.03237932842667 40.43967696768635, -80.02967932752622 40.44247696807232, -80.02917932765354 40.44287696842497, -80.02817932727359 40.443376968327314, -80.02817932753706 40.44367696856421, -80.0278793271792 40.44367696855568, -80.02772333838848 40.44361848341586))",,
