"PROPERTYZIP.x","SALEYEAR","emmean","SE","df","lower.CL","upper.CL","adjusted_price","lower_ci","upper_ci"
15237,2012,460.691819849449,28.5185608217489,133470,404.795960859734,516.587678839165,212236.952876198,163859.769928355,266862.829928437
15238,2012,494.424822989329,28.5348401273465,133470,438.497056857601,550.352589121058,244455.905588029,192279.668872778,302887.972352252
15239,2012,414.417506999574,28.5561380458146,133470,358.447997336154,470.387016662994,171741.870107742,128484.966794299,221263.945445112
15241,2012,459.395367939911,28.546680747609,133470,403.444394408458,515.346341471363,211044.104084646,162767.379379608,265581.851667919
15243,2012,488.557888040451,28.5638203603706,133470,432.573321180638,544.542454900264,238688.809966546,187119.678197247,296526.485188807
15201,2013,549.133548056215,28.5699836094505,133470,493.136901340632,605.130194771798,301547.653600807,243184.00346384,366182.552624554
15202,2013,447.849750700989,28.5448890953357,133470,391.90228877531,503.797212626668,200569.399202938,153587.403947327,253811.631450401
15203,2013,535.197101982657,28.5942105230356,133470,479.152970958382,591.241233006932,286435.937970635,229587.569578244,349566.195607558
15204,2013,374.603015297333,28.588687811506,133470,318.569708686913,430.636321907752,140327.419069854,101486.659292865,185447.641746237
15205,2013,435.138053620636,28.5422768362275,133470,379.195711675158,491.080395566115,189345.125708756,143789.387752829,241159.954909372
15206,2013,514.976459364658,28.5541966178377,133470,459.010754864658,570.942163864658,265200.753699759,210690.873081423,325974.954478458
15207,2013,430.577814496421,28.5730666174223,133470,374.575125141452,486.58050385139,185397.254336514,140306.524374734,236760.586728272
15208,2013,497.003669655139,28.6238031849045,133470,440.901537553415,553.105801756863,247012.647650675,194394.165816966,305926.027937102
15209,2013,447.365166611102,28.565961118064,133470,391.37640390526,503.353929316943,200135.592296979,153175.489533813,253365.178158807
15210,2013,377.524220883581,28.5433583201135,133470,321.579759249414,433.468682517749,142524.537353755,103413.541558911,187895.098723673
15211,2013,490.494304547499,28.5784655618045,133470,434.481033360025,546.507575734972,240584.662793535,188773.768349596,298670.530335717
15212,2013,434.669573638316,28.543240903244,133470,378.725342139071,490.613805137561,188937.638246916,143432.884778357,240701.905791557
15213,2013,547.157481994088,28.5747866167351,133470,491.151421471841,603.163542516335,299381.310102111,241229.71881381,363806.259020855
15214,2013,407.945732119405,28.5611541977416,133470,351.96639088971,463.9250733491,166419.720354437,123880.340315928,215226.473681968
15215,2013,508.311953595247,28.56399451262,133470,452.327045400202,564.296861790292,258381.042167816,204599.756000476,318430.948226372
15216,2013,469.378035080625,28.5479297837173,133470,413.424613461185,525.331456700066,220315.739816149,170919.91101553,275973.139398613
15217,2013,586.669374582843,28.5485695585948,133470,530.714699016313,642.624050149373,344180.955073424,281658.091751976,412965.669830383
15218,2013,469.536386876375,28.5594087937849,133470,413.560466606597,525.512307146154,220464.418600921,171032.259539866,276163.184962074
15219,2013,435.632898067598,28.5964786586952,133470,379.584321538804,491.681474596391,189776.021878774,144084.257158074,241750.672461282
15220,2013,429.97307721155,28.5552242734137,133470,374.005358525367,485.940795897734,184876.84712677,139880.008205689,236138.457117723
15221,2013,405.929111670099,28.5364084129265,133470,349.998271727242,461.859951612957,164778.443701276,122498.790212056,213314.614903923
15222,2013,562.062872568877,28.9540748439808,133470,505.313414040009,618.812331097744,315914.672720377,255341.646408769,382928.701118624
15223,2013,446.908049046706,28.6070270442221,133470,390.838797874698,502.977300218714,199726.804302733,152754.965924139,252986.164535306
15224,2013,534.519873929832,28.6055825503227,133470,478.453453939517,590.586293920147,285711.495625963,228917.707586654,348792.170566334
15226,2013,442.894868200886,28.5569553929573,133470,386.923756551976,498.865979849797,196155.86427868,149709.993384293,248867.265851498
15227,2013,424.644987943942,28.5318123365036,133470,368.723156227034,480.56681966085,180323.365785911,135956.765938026,230944.468158944
15228,2013,524.975252677585,28.556174239504,133470,469.005672075194,580.944833279976,275599.015923894,219966.320438704,337496.8993147
15229,2013,470.883373923731,28.5550919989691,133470,414.915914493046,526.850833354415,221731.151837796,172155.216099601,277571.800606242
15232,2013,634.112658036605,28.6228227220025,133470,578.012447624284,690.212868448926,402098.863082248,334098.389608616,476393.803772495
15233,2013,465.638188543851,28.8592774399647,133470,409.074531197609,522.201845890092,216818.922630399,167341.972074544,272694.76785102
15234,2013,449.932194776756,28.5544205591628,133470,393.966051355844,505.898338197668,202438.979896628,155209.249620915,255933.128591162
15235,2013,369.537237093916,28.520955404108,133470,313.636684766457,425.437789421375,136557.769599005,98367.9700312939,180997.312667746
15236,2013,441.349745506599,28.5274164677261,133470,385.436529612308,497.26296140089,194789.59785874,148561.318359579,247270.452781183
15237,2013,463.815204555547,28.5120007022968,133470,407.932203280291,519.698205830803,215124.543976904,166408.682473112,270086.225143755
15238,2013,497.548207695426,28.5296355776738,133470,441.630642386118,553.465773004735,247554.218980931,195037.624294375,306324.361887729
15239,2013,417.540891705671,28.5502706178015,133470,361.582882094126,473.498901317217,174340.396246367,130742.180623495,224201.209548611
15241,2013,462.518752646008,28.5409625111083,133470,406.578986753788,518.458518538228,213923.596549219,165306.472469737,268799.235444854
15243,2013,491.681272746548,28.557908656333,133470,435.708292718811,547.654252774286,241750.473969666,189841.716343941,299925.180581762
15201,2014,559.643731863536,28.5662462836035,133470,503.654410238439,615.633053488633,313201.106614145,253667.76495263,379004.056547738
15202,2014,458.359934508311,28.5406801068213,133470,402.420722123341,514.29914689328,210093.829562463,161942.437594272,264503.612495155
15203,2014,545.707285789979,28.5899284429186,133470,489.671547564622,601.743024015336,297796.441764265,239778.224494331,362094.666951121
15204,2014,385.113199104654,28.5842782550166,133470,329.088535144517,441.137863064791,148312.176124621,108299.263963564,194602.61422937
15205,2014,445.648237427957,28.5382952003638,133470,389.713699416141,501.582775439774,198602.351522645,151876.767512614,251585.280617867
